domain	module	docPath	entryPath	moduleEnv	exportName	exportType	params	returns	exportEnv	sideEffects	notes
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	getByHandle	Function	handle:number|string	Object|null	Both	更新命中统计	-
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	getByAddress	Function	address:number|string	Object|null	Both	更新命中统计	-
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	invalidate	Function	key|wrapper	boolean	Both	从池中移除	支持handle/address/wrapper
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	reset	Function	reason?:string	boolean	Both	清空全部池	-
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	stats	Function	-	Object	Both	无	统计汇总
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	validateRef	Function	wrapper:Object	Object	Both	可能invalidate	轻量校验 directRef/nativeObject
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	initialize	Function	-	boolean	Both	reset别名	兼容旧接口
pcb	PCBObjectPool	docs/当前文档/模块文档/pcb/PCBObjectPool.md	AD21_JS_Project/src/modules/pcb-interfaces/core/PCBObjectPool.js	Both	addToPool/getFromPool/removeFromPool/clearAllPools/getAllPoolObjects/getPoolStatistics	Function	-	Any	Both	兼容旧接口	仅为旧代码保留
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapper	Function	options?:Object	wrapper:Object	Both	注册到window/module.exports/global	构造函数（返回BasePCBWrapper实例扩展）
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapper.create	Function	options?:Object	wrapper:Object	Both	无	工厂入口
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapper.getDefaultMockData	Function	-	Object	Both	无	默认Mock数据
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapperInstance.initFromNative	Function	nativeRef:Object	boolean	Both	写入对象池	设置 nativeRef/handle/address
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapperInstance.toSpec	Function	-	Object	Both	无	spec/0.1 pad
pcb	PadWrapper	docs/当前文档/模块文档/pcb/PadWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/PadWrapper.js	Both	PadWrapperInstance.applySpec	Function	specPayload:Object	Object	Both	写回原生对象	白名单字段
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	StackMap	Object	-	-	Both	注册到window/module.exports/global	支持 exportModule
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	initFromBoard	Function	boardRef:Object	Object	Both	初始化映射	失败时 fallback Top/Bottom/Multi
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	getLayerId	Function	name:string	number|null	Both	无	不支持则返回null
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	getNormalizedLayerName	Function	adLayerId:number	string|null	Both	无	-
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	getAllNormalizedLayers	Function	-	Array	Both	无	按层序返回
pcb	StackMap	docs/当前文档/模块文档/pcb/StackMap.md	AD21_JS_Project/src/modules/pcb-interfaces/core/StackMap.js	Both	isSupportedLayerName	Function	name:string	boolean	Both	无	-
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapper	Function	options?:Object	wrapper:Object	Both	注册到window/module.exports/global	构造函数（返回BasePCBWrapper实例扩展）
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapper.create	Function	options?:Object	wrapper:Object	Both	无	工厂入口
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapper.getDefaultMockData	Function	-	Object	Both	无	默认Mock数据
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapperInstance.initFromNative	Function	nativeRef:Object	boolean	Both	写入对象池	设置 nativeRef/handle/address
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapperInstance.toSpec	Function	-	Object	Both	无	spec/0.1 track
pcb	TrackWrapper	docs/当前文档/模块文档/pcb/TrackWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/TrackWrapper.js	Both	TrackWrapperInstance.applySpec	Function	specPayload:Object	Object	Both	写回原生对象	白名单字段
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapper	Function	options?:Object	wrapper:Object	Both	注册到window/module.exports/global	构造函数（返回BasePCBWrapper实例扩展）
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapper.create	Function	options?:Object	wrapper:Object	Both	无	工厂入口
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapper.getDefaultMockData	Function	-	Object	Both	无	默认Mock数据
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapperInstance.initFromNative	Function	nativeRef:Object	boolean	Both	写入对象池	设置 nativeRef/handle/address
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapperInstance.toSpec	Function	-	Object	Both	无	spec/0.1 via
pcb	ViaWrapper	docs/当前文档/模块文档/pcb/ViaWrapper.md	AD21_JS_Project/src/modules/pcb-interfaces/wrappers/ViaWrapper.js	Both	ViaWrapperInstance.applySpec	Function	specPayload:Object	Object	Both	写回原生对象	白名单字段
tests-debug	analyzer-demo-check-main	docs/当前文档/模块文档/tests-debug/analyzer-demo-check-main.md	AD21_JS_Project/analyzer/demo-check-main.js	Node	checkMainFile	function	()	void	Node	读项目文件；控制台输出；可能调用 analyzer 各阶段	当 `require.main === module` 时会自动执行（关键词：`if (require.main === module) { checkMainFile(); }`）
tests-debug	analyzer-demo-execution-planner	docs/当前文档/模块文档/tests-debug/analyzer-demo-execution-planner.md	AD21_JS_Project/analyzer/demo-execution-planner.js	Node	demonstrateExecutionPlanner	function	()	void	Node	控制台输出	主运行时会调用（关键词：`demonstrateExecutionPlanner();`）
tests-debug	analyzer-demo-execution-planner	docs/当前文档/模块文档/tests-debug/analyzer-demo-execution-planner.md	AD21_JS_Project/analyzer/demo-execution-planner.js	Node	createDemoInterpretationResult	function	()	Object	Node	无	生成演示用 InterpretationResult
tests-debug	analyzer-demo-execution-validation	docs/当前文档/模块文档/tests-debug/analyzer-demo-execution-validation.md	analyzer/demo-execution-validation.js	Node	ExecutionValidator	Object	-	-	Node	写文件/控制台输出	`module.exports = ExecutionValidator`（对象上还暴露多个 `_` 私有方法）
tests-debug	analyzer-demo-execution-validation	docs/当前文档/模块文档/tests-debug/analyzer-demo-execution-validation.md	analyzer/demo-execution-validation.js	Node	ExecutionValidator.runValidation	Function	()	Promise<Report>	Node	写文件/控制台输出	直接运行时会执行并在失败时 `process.exit(1)`（见“运行行为”）
tests-debug	analyzer-demo-full-build-check	docs/当前文档/模块文档/tests-debug/analyzer-demo-full-build-check.md	analyzer/demo-full-build-check.js	Node	FullBuildChecker	Object	-	-	Node	读写文件/控制台输出	module.exports = FullBuildChecker
tests-debug	analyzer-demo-full-build-check	docs/当前文档/模块文档/tests-debug/analyzer-demo-full-build-check.md	analyzer/demo-full-build-check.js	Node	FullBuildChecker.runFullCheck	Function	(options?)	Report	Node	读 `config/merge-order.json`，读源码，写报告	默认输出 `analyzer/reports/full-build-analysis-report.json`（未确认是否同时生成 `.md`；线索：`analyzer/demo-full-build-check.js` 关键词 `_saveReport`）
tests-debug	analyzer-demo-semantic-analysis	docs/当前文档/模块文档/tests-debug/analyzer-demo-semantic-analysis.md	analyzer/demo-semantic-analysis.js	Node	demonstrateSemanticAnalysis	Function	()	Promise<void>	Node	写临时文件/控制台输出	module.exports = { demonstrateSemanticAnalysis }
tests-debug	analyzer-demo-stage6-interpretation	docs/当前文档/模块文档/tests-debug/analyzer-demo-stage6-interpretation.md	analyzer/demo-stage6-interpretation.js	Node	demonstrateStage6	Function	()	void	Node	控制台输出	主演示：跑 `SemanticAnalyzer.analyzeProject` 后调用 `Interpreter.interpret` 并打印结果
tests-debug	analyzer-demo-stage6-interpretation	docs/当前文档/模块文档/tests-debug/analyzer-demo-stage6-interpretation.md	analyzer/demo-stage6-interpretation.js	Node	demonstrateScenarios	Function	()	void	Node	控制台输出	补充场景演示（高置信度未使用/未定义使用/跨模块影响）
tests-debug	analyzer-test-query-apis	docs/当前文档/模块文档/tests-debug/analyzer-test-query-apis.md	analyzer/test-query-apis.js	Node	（无）	-	-	-	Node	写临时文件/控制台输出	该脚本为“顶层执行脚本”，`require()` 时也会立即执行
tests-debug	analyzer-test-stage5-integration	docs/当前文档/模块文档/tests-debug/analyzer-test-stage5-integration.md	analyzer/test-stage5-integration.js	Node	（无）	-	-	-	Node	写报告/控制台输出	顶层调用 `runTest()`，`require()` 时也会立即执行
tests-debug	analyzer-test-stage6-closed-loop	docs/当前文档/模块文档/tests-debug/analyzer-test-stage6-closed-loop.md	analyzer/test-stage6-closed-loop.js	Node	testClosedLoop	Function	()	{ success, result, summary }	Node	控制台输出	主测试：构造 facts/meta 并调用 `Interpreter.interpret()`
tests-debug	analyzer-test-stage6-closed-loop	docs/当前文档/模块文档/tests-debug/analyzer-test-stage6-closed-loop.md	analyzer/test-stage6-closed-loop.js	Node	createCompleteStage5Facts	Function	()	Stage5Facts	Node	无	返回包含 `unusedSymbols/undefinedUses/...` 的模拟数据
tests-debug	analyzer-test-stage6-closed-loop	docs/当前文档/模块文档/tests-debug/analyzer-test-stage6-closed-loop.md	analyzer/test-stage6-closed-loop.js	Node	createCompleteStage4Meta	Function	()	Stage4Meta	Node	无	返回 `moduleMap/exports/...` 的模拟元信息
tests-debug	analyzer-tests-basic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-basic-test.md	analyzer/tests/basic-test.js	Node	BasicTest	Object	-	-	Node	写测试文件/控制台输出	module.exports = BasicTest
tests-debug	analyzer-tests-basic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-basic-test.md	analyzer/tests/basic-test.js	Node	BasicTest.runAllTests	Function	()	Promise<boolean>	Node	写测试文件/控制台输出	运行全套测试并打印汇总
tests-debug	analyzer-tests-basic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-basic-test.md	analyzer/tests/basic-test.js	Node	BasicTest.createTestFiles	Function	()	string[]	Node	写文件	在 `analyzer/tests/test-files/` 写入多份临时样例文件
tests-debug	analyzer-tests-def-use-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-def-use-test.md	analyzer/tests/def-use-test.js	Node	DefUseTest	Object	-	-	Node	写临时文件/写报告/控制台输出	module.exports = DefUseTest
tests-debug	analyzer-tests-def-use-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-def-use-test.md	analyzer/tests/def-use-test.js	Node	DefUseTest.runAllTests	Function	()	MainResults	Node	写临时文件/控制台输出	运行用例并返回通过/失败统计
tests-debug	analyzer-tests-def-use-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-def-use-test.md	analyzer/tests/def-use-test.js	Node	DefUseTest.generateTestReport	Function	(mainResults)	string	Node	无	生成文本报告
tests-debug	analyzer-tests-dependency-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-dependency-test.md	analyzer/tests/dependency-test.js	Node	DependencyTest	Object	-	-	Node	写临时文件/控制台输出	module.exports = DependencyTest
tests-debug	analyzer-tests-dependency-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-dependency-test.md	analyzer/tests/dependency-test.js	Node	DependencyTest.runAllTests	Function	()	Promise<TestResults>	Node	写临时文件/控制台输出	主入口：依次执行 8 个 Stage 4 测试并汇总输出
tests-debug	analyzer-tests-integration-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-integration-test.md	analyzer/tests/integration-test.js	Node	IntegrationTest	Object	-	-	Node	控制台输出	module.exports = IntegrationTest
tests-debug	analyzer-tests-integration-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-integration-test.md	analyzer/tests/integration-test.js	Node	IntegrationTest.runAllTests	Function	()	Promise<boolean>	Node	控制台输出	主入口，运行单文件/批量/报告/错误处理四类测试
tests-debug	analyzer-tests-semantic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-semantic-test.md	analyzer/tests/semantic-test.js	Node	SemanticTest	Object	-	-	Node	写测试文件/控制台输出	module.exports = SemanticTest
tests-debug	analyzer-tests-semantic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-semantic-test.md	analyzer/tests/semantic-test.js	Node	SemanticTest.runAllTests	Function	()	Promise<boolean>	Node	写测试文件/控制台输出	运行 Stage 3 全套测试并汇总
tests-debug	analyzer-tests-semantic-test	docs/当前文档/模块文档/tests-debug/analyzer-tests-semantic-test.md	analyzer/tests/semantic-test.js	Node	SemanticTest.createSemanticTestFiles	Function	()	string[]	Node	写文件	在 `analyzer/tests/test-files/` 写入测试样例
tests-debug	debug-__tests__-jalangi2-semantic-test	docs/当前文档/模块文档/tests-debug/debug-__tests__-jalangi2-semantic-test.md	debug/__tests__/jalangi2-semantic-test.js	Node	（无）	-	-	-	Node	加载分析器/写报告/`process.exit`	本文件未设置 `module.exports`；定义了局部变量 `Jalangi2SemanticTest` 但不对外导出
tests-debug	debug-__tests__-mvp-test	docs/当前文档/模块文档/tests-debug/debug-__tests__-mvp-test.md	debug/__tests__/mvp-test.js	Node	（无）	-	-	-	Node	加载依赖/控制台输出/可能写 trace 文件	本文件不设置 `module.exports`；作为脚本运行（或被 `require`）会打印日志并加载依赖
tests-debug	debug-cli-fix-global-exports	docs/当前文档/模块文档/tests-debug/debug-cli-fix-global-exports.md	AD21_JS_Project/debug/cli/fix-global-exports.js	Node	（无）	—	—	—	Node	写 `console.log`；写 `global.*`	该脚本为一次性修复脚本，未使用 `module.exports`
tests-debug	debug-cli-fix-global-exports	docs/当前文档/模块文档/tests-debug/debug-cli-fix-global-exports.md	AD21_JS_Project/debug/cli/fix-global-exports.js	Node	global.ExpectationEngine	object	—	—	Node	全局注入	仅在 `typeof ExpectationEngine !== "undefined"` 时注入
tests-debug	debug-cli-fix-global-exports	docs/当前文档/模块文档/tests-debug/debug-cli-fix-global-exports.md	AD21_JS_Project/debug/cli/fix-global-exports.js	Node	global.ViolationTracer	object	—	—	Node	全局注入	仅在 `typeof ViolationTracer !== "undefined"` 时注入
tests-debug	debug-cli-fix-global-exports	docs/当前文档/模块文档/tests-debug/debug-cli-fix-global-exports.md	AD21_JS_Project/debug/cli/fix-global-exports.js	Node	global.SemanticReporter	object	—	—	Node	全局注入	仅在 `typeof SemanticReporter !== "undefined"` 时注入
tests-debug	debug-cli-jalangi2-semantic	docs/当前文档/模块文档/tests-debug/debug-cli-jalangi2-semantic.md	AD21_JS_Project/debug/cli/jalangi2-semantic.js	Node	（无）	—	—	—	Node	require` Jalangi2 analyzers；读 rules json；写报告文件；`process.exit	脚本式 CLI（线索：关键词 `process.exit`、`output: \"debug/reports/...\"`）
tests-debug	debug-cli-semantic-debug	docs/当前文档/模块文档/tests-debug/debug-cli-semantic-debug.md	AD21_JS_Project/debug/cli/semantic-debug.js	Node	（无）	—	—	—	Node	require` 多个模块；可能 `eval` 构建产物；创建目录；`process.exit	脚本式 CLI，未用 `module.exports`（线索：文件中存在 `process.exit`）
tests-debug	debug-cli-test-jalangi2-simple	docs/当前文档/模块文档/tests-debug/debug-cli-test-jalangi2-simple.md	AD21_JS_Project/debug/cli/test-jalangi2-simple.js	Node	（无）	—	—	—	Node	require` analyzers/runner；控制台输出；可能写 `debug/reports	脚本式 smoke test（未使用 `module.exports`）
tests-debug	debug-cli-test-real-violations-direct	docs/当前文档/模块文档/tests-debug/debug-cli-test-real-violations-direct.md	AD21_JS_Project/debug/cli/test-real-violations-direct.js	Node	（无）	—	—	—	Node	require` analyzers + ad-mock；执行违规；写 `debug/reports/*.json	脚本式 runner（关键词：`fs.writeFileSync('../reports/direct-violation-test-report.json'`）
tests-debug	debug-cli-test-real-violations	docs/当前文档/模块文档/tests-debug/debug-cli-test-real-violations.md	AD21_JS_Project/debug/cli/test-real-violations.js	Node	（无）	—	—	—	Node	读取规则；运行分析；写 `debug/reports/*.json`	脚本式 runner（关键词：`fs.writeFileSync`、`../reports/real-violation-test-report.json`）
tests-debug	debug-runtime-ad-mock	docs/当前文档/模块文档/tests-debug/debug-runtime-ad-mock.md	AD21_JS_Project/debug/runtime/ad-mock.js	Node	initializeADMock	function	()	void	Node	写 `console.log`；初始化全局 Mock 状态	通过 `global.initializeADMock = ...` 或 `this.initializeADMock = ...` 暴露（见 `ad-mock.js` 关键词：`global.initializeADMock`）
tests-debug	debug-runtime-ad-mock	docs/当前文档/模块文档/tests-debug/debug-runtime-ad-mock.md	AD21_JS_Project/debug/runtime/ad-mock.js	Node	resetADMock	function	()	void	Node	写 `console.log`；清空/重置 Mock 状态	通过 `global.resetADMock = ...` 或 `this.resetADMock = ...` 暴露（见关键词：`global.resetADMock`）
tests-debug	debug-runtime-ad-mock	docs/当前文档/模块文档/tests-debug/debug-runtime-ad-mock.md	AD21_JS_Project/debug/runtime/ad-mock.js	Node	PCBServer	function	()	Object	Node	全局注入 `global.PCBServer`；返回 Mock 的 PCBServer 接口对象	`ad-mock.js` 末尾：`global.PCBServer = PCBServer`（仅 Node）
tests-debug	debug-runtime-ad-mock	docs/当前文档/模块文档/tests-debug/debug-runtime-ad-mock.md	AD21_JS_Project/debug/runtime/ad-mock.js	Node	`eTrackObject` 等常量	number	—	—	Node	全局变量污染（脚本作用域）	例如 `eTrackObject/ePadObject/eViaObject/eArcObject`（见 `ad-mock.js` 顶部“全局常量定义”）
tests-debug	debug-test-functions	docs/当前文档/模块文档/tests-debug/debug-test-functions.md	AD21_JS_Project/debug/test-functions.js	Node	TestButton_Click	function	(Sender)	void	Node	`console.log`；调用 `PCBServer()` 创建/遍历对象	通过 `global.TestButton_Click = ...` 暴露（关键词：`global.TestButton_Click`）
tests-debug	debug-test-functions	docs/当前文档/模块文档/tests-debug/debug-test-functions.md	AD21_JS_Project/debug/test-functions.js	Node	TestModuleSystem	function	(Sender)	void	Node	console.log`；尝试调用 `LoggerModule/ObjectModule	通过 `global.TestModuleSystem = ...` 暴露（关键词：`global.TestModuleSystem`）
tests-debug	debug-test-functions	docs/当前文档/模块文档/tests-debug/debug-test-functions.md	AD21_JS_Project/debug/test-functions.js	Node	TestBusinessFlow	function	(Sender)	void	Node	`console.log`；PCB 操作 + Logger 记录	通过 `global.TestBusinessFlow = ...` 暴露（关键词：`global.TestBusinessFlow`）
tests-debug	debug-test-functions	docs/当前文档/模块文档/tests-debug/debug-test-functions.md	AD21_JS_Project/debug/test-functions.js	Node	getAvailableTestFunctions	function	()	string[]	Node	无	用于列出可用测试入口（关键词：`getAvailableTestFunctions`）
tests-debug	debug-test-functions	docs/当前文档/模块文档/tests-debug/debug-test-functions.md	AD21_JS_Project/debug/test-functions.js	Node	isTestFunctionAvailable	function	(functionName)	boolean	Node	无	用于查询函数是否存在
tests-debug	debug-test-real-violations	docs/当前文档/模块文档/tests-debug/debug-test-real-violations.md	AD21_JS_Project/debug/test-real-violations.js	Node	TestRealViolations_Click	function	(Sender)	void	Node	`console.log`；调用 `PCBServer()` 并制造多类违规	通过 `module.exports = { TestRealViolations_Click }` 导出（关键词：`module.exports`）
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports	Object	-	-	Both	控制台输出	主要导出为 `PCBInterfaces`（线索：文件内 `module.exports = PCBInterfaces;`），随后追加 `module.exports.BaseModule` 等属性
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.PCBInterfaces	Object	-	-	Both	-	未确认：文件内未显式设置该别名；实际主导出对象即 `PCBInterfaces`
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.BaseModule	Object	-	-	Both	-	“简化导出”段追加（关键词：`// === 简化导出 ===`）
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.LoggerTypes	Object	-	-	Both	-	同上
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.LoggerTools	Object	-	-	Both	-	同上
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.StepFormat	Object	-	-	Both	-	同上
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.StepWrite	Object	-	-	Both	-	同上
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.LoggerModule	Object	-	-	Both	-	同上（文件中重复赋值两次）
tests-debug	tests-complete-module-test	docs/当前文档/模块文档/tests-debug/tests-complete-module-test.md	tests/complete-module-test.js	Both	module.exports.ModuleName	*	-	-	Both	-	未确认：`ModuleName` 来源不明且重复赋值两次（线索：关键词 `ModuleName`）
tests-debug	tests-comprehensive-module-test	docs/当前文档/模块文档/tests-debug/tests-comprehensive-module-test.md	tests/comprehensive-module-test.js	Both	module.exports	Object	-	-	Both	控制台输出	主导出为 `PCBInterfaces`（线索：`module.exports = PCBInterfaces;`），随后追加少量属性
tests-debug	tests-comprehensive-module-test	docs/当前文档/模块文档/tests-debug/tests-comprehensive-module-test.md	tests/comprehensive-module-test.js	Both	module.exports.BaseModule	Object	-	-	Both	-	“简化导出”段追加（关键词：`// === 简化导出 ===`）
tests-debug	tests-comprehensive-module-test	docs/当前文档/模块文档/tests-debug/tests-comprehensive-module-test.md	tests/comprehensive-module-test.js	Both	module.exports.LoggerModule	Object	-	-	Both	-	文件中重复赋值两次（线索：`module.exports.LoggerModule = LoggerModule;` x2）
tests-debug	tests-comprehensive-module-test	docs/当前文档/模块文档/tests-debug/tests-comprehensive-module-test.md	tests/comprehensive-module-test.js	Both	module.exports.ModuleName	*	-	-	Both	-	未确认：来源不明且重复赋值两次（线索：关键词 `ModuleName`）
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports	Object	-	-	Both	控制台输出	主导出为 `PCBInterfaces`（线索：`module.exports = PCBInterfaces;`），随后追加大量属性
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.BaseModule	Object	-	-	Both	-	“简化导出”段追加
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.LoggerTypes	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.LoggerTools	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.StepFormat	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.StepWrite	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.LoggerModule	Object	-	-	Both	-	文件中重复赋值两次
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.BasePCBWrapper	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.PCBMockSystem	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.PCBObjectFactory	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.PCBObjectManager	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.PCBObjectPool	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.GeometryCalculator	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.ArcWrapper	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.PadWrapper	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.TrackWrapper	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.ViaWrapper	Object	-	-	Both	-	同上
tests-debug	tests-full-module-test	docs/当前文档/模块文档/tests-debug/tests-full-module-test.md	tests/full-module-test.js	Both	module.exports.ModuleName	*	-	-	Both	-	未确认：来源不明（线索：关键词 `ModuleName`）
